,IMAGE PATH,IMAGE NAME,LABEL,GENDER,MAPPED LABELS
261,../data/NistFormatted/f0262_05.png,f0262_05.png,A,M,0
471,../data/NistFormatted/f0472_07.png,f0472_07.png,W,M,4
1275,../data/NistFormatted/f1276_01.png,f1276_01.png,W,M,4
3622,../data/NistFormatted/s1623_04.png,s1623_04.png,R,M,2
3951,../data/NistFormatted/s1952_02.png,s1952_02.png,T,M,3
3298,../data/NistFormatted/s1299_07.png,s1299_07.png,T,F,3
2171,../data/NistFormatted/s0172_08.png,s0172_08.png,T,F,3
627,../data/NistFormatted/f0628_04.png,f0628_04.png,W,F,4
220,../data/NistFormatted/f0221_06.png,f0221_06.png,A,M,0
2854,../data/NistFormatted/s0855_04.png,s0855_04.png,W,M,4
2377,../data/NistFormatted/s0378_05.png,s0378_05.png,W,M,4
1760,../data/NistFormatted/f1761_09.png,f1761_09.png,L,M,1
3799,../data/NistFormatted/s1800_04.png,s1800_04.png,R,M,2
3982,../data/NistFormatted/s1983_03.png,s1983_03.png,R,M,2
2924,../data/NistFormatted/s0925_03.png,s0925_03.png,R,M,2
2809,../data/NistFormatted/s0810_10.png,s0810_10.png,L,M,1
2397,../data/NistFormatted/s0398_03.png,s0398_03.png,R,F,2
430,../data/NistFormatted/f0431_05.png,f0431_05.png,R,F,2
1435,../data/NistFormatted/f1436_09.png,f1436_09.png,L,M,1
1777,../data/NistFormatted/f1778_05.png,f1778_05.png,R,M,2
2618,../data/NistFormatted/s0619_03.png,s0619_03.png,W,M,4
2482,../data/NistFormatted/s0483_01.png,s0483_01.png,R,M,2
692,../data/NistFormatted/f0693_03.png,f0693_03.png,T,F,3
1364,../data/NistFormatted/f1365_07.png,f1365_07.png,A,M,0
936,../data/NistFormatted/f0937_04.png,f0937_04.png,W,M,4
382,../data/NistFormatted/f0383_04.png,f0383_04.png,A,M,0
3214,../data/NistFormatted/s1215_08.png,s1215_08.png,A,M,0
2996,../data/NistFormatted/s0997_02.png,s0997_02.png,L,M,1
134,../data/NistFormatted/f0135_04.png,f0135_04.png,R,M,2
61,../data/NistFormatted/f0062_06.png,f0062_06.png,L,M,1
270,../data/NistFormatted/f0271_04.png,f0271_04.png,A,M,0
772,../data/NistFormatted/f0773_10.png,f0773_10.png,L,M,1
1474,../data/NistFormatted/f1475_09.png,f1475_09.png,R,F,2
2441,../data/NistFormatted/s0442_04.png,s0442_04.png,R,M,2
259,../data/NistFormatted/f0260_02.png,f0260_02.png,T,F,3
1426,../data/NistFormatted/f1427_10.png,f1427_10.png,A,M,0
1981,../data/NistFormatted/f1982_09.png,f1982_09.png,L,M,1
500,../data/NistFormatted/f0501_06.png,f0501_06.png,W,M,4
1213,../data/NistFormatted/f1214_02.png,f1214_02.png,W,M,4
503,../data/NistFormatted/f0504_05.png,f0504_05.png,R,M,2
980,../data/NistFormatted/f0981_02.png,f0981_02.png,W,M,4
12,../data/NistFormatted/f0013_03.png,f0013_03.png,A,M,0
886,../data/NistFormatted/f0887_05.png,f0887_05.png,R,M,2
2153,../data/NistFormatted/s0154_08.png,s0154_08.png,L,M,1
2081,../data/NistFormatted/s0082_06.png,s0082_06.png,L,M,1
3544,../data/NistFormatted/s1545_03.png,s1545_03.png,W,M,4
2369,../data/NistFormatted/s0370_02.png,s0370_02.png,T,F,3
654,../data/NistFormatted/f0655_01.png,f0655_01.png,R,M,2
1482,../data/NistFormatted/f1483_05.png,f1483_05.png,A,M,0
2570,../data/NistFormatted/s0571_02.png,s0571_02.png,T,F,3
1933,../data/NistFormatted/f1934_07.png,f1934_07.png,T,M,3
49,../data/NistFormatted/f0050_01.png,f0050_01.png,T,M,3
3026,../data/NistFormatted/s1027_02.png,s1027_02.png,R,M,2
3094,../data/NistFormatted/s1095_09.png,s1095_09.png,L,M,1
2628,../data/NistFormatted/s0629_05.png,s0629_05.png,R,M,2
3769,../data/NistFormatted/s1770_03.png,s1770_03.png,R,M,2
3419,../data/NistFormatted/s1420_05.png,s1420_05.png,W,M,4
3860,../data/NistFormatted/s1861_07.png,s1861_07.png,T,M,3
1344,../data/NistFormatted/f1345_06.png,f1345_06.png,L,M,1
1016,../data/NistFormatted/f1017_01.png,f1017_01.png,W,M,4
3130,../data/NistFormatted/s1131_02.png,s1131_02.png,T,M,3
1299,../data/NistFormatted/f1300_08.png,f1300_08.png,T,M,3
1554,../data/NistFormatted/f1555_10.png,f1555_10.png,A,M,0
2253,../data/NistFormatted/s0254_08.png,s0254_08.png,T,M,3
1575,../data/NistFormatted/f1576_06.png,f1576_06.png,T,M,3
2801,../data/NistFormatted/s0802_01.png,s0802_01.png,R,M,2
1549,../data/NistFormatted/f1550_08.png,f1550_08.png,L,M,1
2648,../data/NistFormatted/s0649_10.png,s0649_10.png,L,M,1
177,../data/NistFormatted/f0178_02.png,f0178_02.png,T,M,3
601,../data/NistFormatted/f0602_07.png,f0602_07.png,L,M,1
3123,../data/NistFormatted/s1124_05.png,s1124_05.png,R,M,2
3369,../data/NistFormatted/s1370_05.png,s1370_05.png,R,M,2
453,../data/NistFormatted/f0454_04.png,f0454_04.png,W,M,4
3043,../data/NistFormatted/s1044_09.png,s1044_09.png,A,M,0
604,../data/NistFormatted/f0605_03.png,f0605_03.png,A,M,0
132,../data/NistFormatted/f0133_03.png,f0133_03.png,W,M,4
3651,../data/NistFormatted/s1652_09.png,s1652_09.png,L,M,1
2036,../data/NistFormatted/s0037_06.png,s0037_06.png,W,M,4
393,../data/NistFormatted/f0394_07.png,f0394_07.png,T,M,3
1057,../data/NistFormatted/f1058_04.png,f1058_04.png,R,M,2
942,../data/NistFormatted/f0943_01.png,f0943_01.png,R,M,2
1368,../data/NistFormatted/f1369_07.png,f1369_07.png,A,M,0
2582,../data/NistFormatted/s0583_02.png,s0583_02.png,R,M,2
2678,../data/NistFormatted/s0679_03.png,s0679_03.png,A,F,0
1638,../data/NistFormatted/f1639_06.png,f1639_06.png,T,M,3
104,../data/NistFormatted/f0105_03.png,f0105_03.png,T,M,3
663,../data/NistFormatted/f0664_03.png,f0664_03.png,R,M,2
3217,../data/NistFormatted/s1218_09.png,s1218_09.png,W,M,4
2881,../data/NistFormatted/s0882_02.png,s0882_02.png,W,F,4
3312,../data/NistFormatted/s1313_03.png,s1313_03.png,R,M,2
3977,../data/NistFormatted/s1978_10.png,s1978_10.png,L,M,1
3576,../data/NistFormatted/s1577_10.png,s1577_10.png,L,M,1
3710,../data/NistFormatted/s1711_02.png,s1711_02.png,T,M,3
1510,../data/NistFormatted/f1511_08.png,f1511_08.png,W,M,4
3004,../data/NistFormatted/s1005_10.png,s1005_10.png,L,F,1
1172,../data/NistFormatted/f1173_08.png,f1173_08.png,T,F,3
2321,../data/NistFormatted/s0322_06.png,s0322_06.png,A,F,0
1725,../data/NistFormatted/f1726_02.png,f1726_02.png,T,M,3
2198,../data/NistFormatted/s0199_04.png,s0199_04.png,W,M,4
1918,../data/NistFormatted/f1919_04.png,f1919_04.png,W,M,4
1969,../data/NistFormatted/f1970_09.png,f1970_09.png,L,M,1
1412,../data/NistFormatted/f1413_07.png,f1413_07.png,T,F,3
3734,../data/NistFormatted/s1735_09.png,s1735_09.png,W,M,4
252,../data/NistFormatted/f0253_08.png,f0253_08.png,W,M,4
1006,../data/NistFormatted/f1007_08.png,f1007_08.png,L,M,1
1378,../data/NistFormatted/f1379_07.png,f1379_07.png,L,M,1
342,../data/NistFormatted/f0343_09.png,f0343_09.png,L,F,1
3365,../data/NistFormatted/s1366_06.png,s1366_06.png,T,M,3
2375,../data/NistFormatted/s0376_01.png,s0376_01.png,W,M,4
1437,../data/NistFormatted/f1438_09.png,f1438_09.png,W,M,4
2837,../data/NistFormatted/s0838_06.png,s0838_06.png,L,M,1
592,../data/NistFormatted/f0593_07.png,f0593_07.png,T,F,3
1248,../data/NistFormatted/f1249_08.png,f1249_08.png,T,M,3
1920,../data/NistFormatted/f1921_04.png,f1921_04.png,R,M,2
3829,../data/NistFormatted/s1830_07.png,s1830_07.png,W,M,4
131,../data/NistFormatted/f0132_07.png,f0132_07.png,T,M,3
53,../data/NistFormatted/f0054_03.png,f0054_03.png,T,F,3
1479,../data/NistFormatted/f1480_02.png,f1480_02.png,T,M,3
1518,../data/NistFormatted/f1519_03.png,f1519_03.png,W,M,4
1136,../data/NistFormatted/f1137_06.png,f1137_06.png,W,M,4
2065,../data/NistFormatted/s0066_08.png,s0066_08.png,W,M,4
522,../data/NistFormatted/f0523_06.png,f0523_06.png,L,M,1
2953,../data/NistFormatted/s0954_04.png,s0954_04.png,W,F,4
415,../data/NistFormatted/f0416_06.png,f0416_06.png,R,F,2
1122,../data/NistFormatted/f1123_08.png,f1123_08.png,T,M,3
1293,../data/NistFormatted/f1294_07.png,f1294_07.png,T,M,3
319,../data/NistFormatted/f0320_10.png,f0320_10.png,A,M,0
1655,../data/NistFormatted/f1656_02.png,f1656_02.png,T,M,3
1335,../data/NistFormatted/f1336_10.png,f1336_10.png,L,M,1
3292,../data/NistFormatted/s1293_06.png,s1293_06.png,L,M,1
3990,../data/NistFormatted/s1991_06.png,s1991_06.png,A,F,0
3170,../data/NistFormatted/s1171_08.png,s1171_08.png,L,M,1
3753,../data/NistFormatted/s1754_08.png,s1754_08.png,A,M,0
1858,../data/NistFormatted/f1859_02.png,f1859_02.png,W,M,4
1561,../data/NistFormatted/f1562_01.png,f1562_01.png,R,F,2
3035,../data/NistFormatted/s1036_02.png,s1036_02.png,A,M,0
118,../data/NistFormatted/f0119_08.png,f0119_08.png,W,F,4
2690,../data/NistFormatted/s0691_04.png,s0691_04.png,R,M,2
1786,../data/NistFormatted/f1787_04.png,f1787_04.png,R,M,2
1497,../data/NistFormatted/f1498_03.png,f1498_03.png,T,M,3
3267,../data/NistFormatted/s1268_02.png,s1268_02.png,T,M,3
1593,../data/NistFormatted/f1594_07.png,f1594_07.png,W,M,4
2090,../data/NistFormatted/s0091_10.png,s0091_10.png,L,M,1
837,../data/NistFormatted/f0838_06.png,f0838_06.png,L,M,1
3880,../data/NistFormatted/s1881_03.png,s1881_03.png,R,M,2
803,../data/NistFormatted/f0804_03.png,f0804_03.png,T,M,3
996,../data/NistFormatted/f0997_02.png,f0997_02.png,L,M,1
195,../data/NistFormatted/f0196_05.png,f0196_05.png,A,F,0
853,../data/NistFormatted/f0854_02.png,f0854_02.png,L,M,1
3804,../data/NistFormatted/s1805_07.png,s1805_07.png,L,M,1
2337,../data/NistFormatted/s0338_04.png,s0338_04.png,W,M,4
3243,../data/NistFormatted/s1244_01.png,s1244_01.png,R,F,2
1495,../data/NistFormatted/f1496_10.png,f1496_10.png,A,M,0
367,../data/NistFormatted/f0368_09.png,f0368_09.png,A,M,0
3390,../data/NistFormatted/s1391_10.png,s1391_10.png,L,F,1
1395,../data/NistFormatted/f1396_07.png,f1396_07.png,T,M,3
3864,../data/NistFormatted/s1865_01.png,s1865_01.png,R,M,2
1754,../data/NistFormatted/f1755_04.png,f1755_04.png,R,M,2
2188,../data/NistFormatted/s0189_09.png,s0189_09.png,A,M,0
1577,../data/NistFormatted/f1578_01.png,f1578_01.png,W,M,4
839,../data/NistFormatted/f0840_03.png,f0840_03.png,A,M,0
1696,../data/NistFormatted/f1697_04.png,f1697_04.png,W,M,4
2454,../data/NistFormatted/s0455_04.png,s0455_04.png,R,M,2
3877,../data/NistFormatted/s1878_05.png,s1878_05.png,T,F,3
2862,../data/NistFormatted/s0863_08.png,s0863_08.png,A,M,0
3115,../data/NistFormatted/s1116_01.png,s1116_01.png,W,M,4
1597,../data/NistFormatted/f1598_06.png,f1598_06.png,A,F,0
528,../data/NistFormatted/f0529_06.png,f0529_06.png,L,F,1
3232,../data/NistFormatted/s1233_04.png,s1233_04.png,R,F,2
1332,../data/NistFormatted/f1333_08.png,f1333_08.png,T,M,3
2931,../data/NistFormatted/s0932_01.png,s0932_01.png,A,F,0
3297,../data/NistFormatted/s1298_05.png,s1298_05.png,A,M,0
3124,../data/NistFormatted/s1125_01.png,s1125_01.png,R,F,2
2066,../data/NistFormatted/s0067_03.png,s0067_03.png,R,M,2
2368,../data/NistFormatted/s0369_04.png,s0369_04.png,W,M,4
427,../data/NistFormatted/f0428_09.png,f0428_09.png,W,M,4
3909,../data/NistFormatted/s1910_01.png,s1910_01.png,R,M,2
3227,../data/NistFormatted/s1228_02.png,s1228_02.png,T,M,3
3625,../data/NistFormatted/s1626_05.png,s1626_05.png,R,M,2
2149,../data/NistFormatted/s0150_10.png,s0150_10.png,L,M,1
914,../data/NistFormatted/f0915_09.png,f0915_09.png,A,M,0
377,../data/NistFormatted/f0378_05.png,f0378_05.png,W,M,4
1813,../data/NistFormatted/f1814_01.png,f1814_01.png,W,M,4
937,../data/NistFormatted/f0938_06.png,f0938_06.png,L,M,1
2611,../data/NistFormatted/s0612_04.png,s0612_04.png,W,F,4
3741,../data/NistFormatted/s1742_06.png,s1742_06.png,L,M,1
2579,../data/NistFormatted/s0580_02.png,s0580_02.png,T,M,3
298,../data/NistFormatted/f0299_06.png,f0299_06.png,W,M,4
2018,../data/NistFormatted/s0019_10.png,s0019_10.png,L,M,1
3126,../data/NistFormatted/s1127_06.png,s1127_06.png,A,M,0
3713,../data/NistFormatted/s1714_03.png,s1714_03.png,A,M,0
3418,../data/NistFormatted/s1419_05.png,s1419_05.png,R,M,2
3746,../data/NistFormatted/s1747_06.png,s1747_06.png,W,M,4
1312,../data/NistFormatted/f1313_03.png,f1313_03.png,R,M,2
2607,../data/NistFormatted/s0608_01.png,s0608_01.png,R,M,2
162,../data/NistFormatted/f0163_03.png,f0163_03.png,T,M,3
1333,../data/NistFormatted/f1334_08.png,f1334_08.png,L,M,1
2626,../data/NistFormatted/s0627_04.png,s0627_04.png,R,M,2
3091,../data/NistFormatted/s1092_04.png,s1092_04.png,R,M,2
3106,../data/NistFormatted/s1107_05.png,s1107_05.png,R,M,2
1149,../data/NistFormatted/f1150_10.png,f1150_10.png,L,M,1
3193,../data/NistFormatted/s1194_10.png,s1194_10.png,A,M,0
3216,../data/NistFormatted/s1217_05.png,s1217_05.png,W,M,4
2688,../data/NistFormatted/s0689_03.png,s0689_03.png,R,M,2
2707,../data/NistFormatted/s0708_03.png,s0708_03.png,T,M,3
1863,../data/NistFormatted/f1864_07.png,f1864_07.png,T,F,3
1714,../data/NistFormatted/f1715_07.png,f1715_07.png,A,F,0
1827,../data/NistFormatted/f1828_09.png,f1828_09.png,A,F,0
3063,../data/NistFormatted/s1064_06.png,s1064_06.png,W,M,4
1033,../data/NistFormatted/f1034_08.png,f1034_08.png,W,M,4
636,../data/NistFormatted/f0637_08.png,f0637_08.png,A,M,0
1817,../data/NistFormatted/f1818_02.png,f1818_02.png,A,M,0
765,../data/NistFormatted/f0766_01.png,f0766_01.png,W,M,4
1320,../data/NistFormatted/f1321_06.png,f1321_06.png,W,M,4
3856,../data/NistFormatted/s1857_10.png,s1857_10.png,A,F,0
3392,../data/NistFormatted/s1393_01.png,s1393_01.png,W,M,4
3156,../data/NistFormatted/s1157_01.png,s1157_01.png,R,M,2
1502,../data/NistFormatted/f1503_03.png,f1503_03.png,W,M,4
7,../data/NistFormatted/f0008_10.png,f0008_10.png,T,F,3
416,../data/NistFormatted/f0417_08.png,f0417_08.png,L,M,1
662,../data/NistFormatted/f0663_04.png,f0663_04.png,A,M,0
1410,../data/NistFormatted/f1411_05.png,f1411_05.png,A,M,0
1389,../data/NistFormatted/f1390_07.png,f1390_07.png,L,M,1
743,../data/NistFormatted/f0744_08.png,f0744_08.png,T,M,3
1174,../data/NistFormatted/f1175_08.png,f1175_08.png,L,M,1
2089,../data/NistFormatted/s0090_10.png,s0090_10.png,W,M,4
3097,../data/NistFormatted/s1098_02.png,s1098_02.png,T,M,3
65,../data/NistFormatted/f0066_08.png,f0066_08.png,W,M,4
2432,../data/NistFormatted/s0433_03.png,s0433_03.png,R,M,2
883,../data/NistFormatted/f0884_03.png,f0884_03.png,T,M,3
3489,../data/NistFormatted/s1490_08.png,s1490_08.png,T,M,3
1598,../data/NistFormatted/f1599_04.png,f1599_04.png,R,F,2
3459,../data/NistFormatted/s1460_06.png,s1460_06.png,L,F,1
2423,../data/NistFormatted/s0424_03.png,s0424_03.png,T,M,3
3346,../data/NistFormatted/s1347_09.png,s1347_09.png,L,F,1
3660,../data/NistFormatted/s1661_02.png,s1661_02.png,A,F,0
63,../data/NistFormatted/f0064_07.png,f0064_07.png,A,M,0
1045,../data/NistFormatted/f1046_09.png,f1046_09.png,L,M,1
1672,../data/NistFormatted/f1673_06.png,f1673_06.png,W,M,4
1079,../data/NistFormatted/f1080_01.png,f1080_01.png,A,M,0
2568,../data/NistFormatted/s0569_09.png,s0569_09.png,A,M,0
326,../data/NistFormatted/f0327_08.png,f0327_08.png,W,M,4
1396,../data/NistFormatted/f1397_06.png,f1397_06.png,A,M,0
68,../data/NistFormatted/f0069_10.png,f0069_10.png,A,F,0
352,../data/NistFormatted/f0353_03.png,f0353_03.png,T,F,3
2356,../data/NistFormatted/s0357_07.png,s0357_07.png,A,F,0
264,../data/NistFormatted/f0265_04.png,f0265_04.png,W,F,4
544,../data/NistFormatted/f0545_02.png,f0545_02.png,W,M,4
3088,../data/NistFormatted/s1089_02.png,s1089_02.png,T,M,3
670,../data/NistFormatted/f0671_01.png,f0671_01.png,R,M,2
1084,../data/NistFormatted/f1085_10.png,f1085_10.png,L,M,1
1460,../data/NistFormatted/f1461_07.png,f1461_07.png,W,M,4
1445,../data/NistFormatted/f1446_03.png,f1446_03.png,R,M,2
3249,../data/NistFormatted/s1250_07.png,s1250_07.png,A,M,0
1429,../data/NistFormatted/f1430_05.png,f1430_05.png,R,M,2
782,../data/NistFormatted/f0783_04.png,f0783_04.png,W,M,4
1290,../data/NistFormatted/f1291_09.png,f1291_09.png,L,M,1
515,../data/NistFormatted/f0516_02.png,f0516_02.png,T,M,3
2333,../data/NistFormatted/s0334_02.png,s0334_02.png,W,M,4
3805,../data/NistFormatted/s1806_05.png,s1806_05.png,R,F,2
2916,../data/NistFormatted/s0917_03.png,s0917_03.png,R,M,2
2020,../data/NistFormatted/s0021_07.png,s0021_07.png,T,M,3
808,../data/NistFormatted/f0809_09.png,f0809_09.png,A,M,0
3916,../data/NistFormatted/s1917_03.png,s1917_03.png,W,M,4
756,../data/NistFormatted/f0757_10.png,f0757_10.png,L,F,1
1361,../data/NistFormatted/f1362_01.png,f1362_01.png,W,M,4
3386,../data/NistFormatted/s1387_02.png,s1387_02.png,A,M,0
2015,../data/NistFormatted/s0016_08.png,s0016_08.png,A,M,0
1485,../data/NistFormatted/f1486_03.png,f1486_03.png,T,M,3
1899,../data/NistFormatted/f1900_04.png,f1900_04.png,W,M,4
3467,../data/NistFormatted/s1468_09.png,s1468_09.png,A,M,0
1798,../data/NistFormatted/f1799_01.png,f1799_01.png,W,M,4
2667,../data/NistFormatted/s0668_02.png,s0668_02.png,T,M,3
194,../data/NistFormatted/f0195_07.png,f0195_07.png,T,M,3
1504,../data/NistFormatted/f1505_10.png,f1505_10.png,L,M,1
708,../data/NistFormatted/f0709_07.png,f0709_07.png,L,M,1
1509,../data/NistFormatted/f1510_06.png,f1510_06.png,A,F,0
3559,../data/NistFormatted/s1560_02.png,s1560_02.png,T,M,3
2964,../data/NistFormatted/s0965_10.png,s0965_10.png,L,F,1
311,../data/NistFormatted/f0312_08.png,f0312_08.png,W,M,4
3896,../data/NistFormatted/s1897_07.png,s1897_07.png,T,F,3
3031,../data/NistFormatted/s1032_09.png,s1032_09.png,A,M,0
2736,../data/NistFormatted/s0737_07.png,s0737_07.png,W,M,4
1558,../data/NistFormatted/f1559_06.png,f1559_06.png,W,M,4
3620,../data/NistFormatted/s1621_05.png,s1621_05.png,R,M,2
1377,../data/NistFormatted/f1378_08.png,f1378_08.png,L,M,1
2165,../data/NistFormatted/s0166_10.png,s0166_10.png,W,M,4
3861,../data/NistFormatted/s1862_09.png,s1862_09.png,L,M,1
2449,../data/NistFormatted/s0450_10.png,s0450_10.png,A,M,0
2794,../data/NistFormatted/s0795_06.png,s0795_06.png,W,M,4
890,../data/NistFormatted/f0891_07.png,f0891_07.png,T,M,3
1715,../data/NistFormatted/f1716_08.png,f1716_08.png,A,M,0
508,../data/NistFormatted/f0509_07.png,f0509_07.png,L,M,1
204,../data/NistFormatted/f0205_05.png,f0205_05.png,R,M,2
1081,../data/NistFormatted/f1082_08.png,f1082_08.png,T,F,3
3851,../data/NistFormatted/s1852_01.png,s1852_01.png,W,M,4
2376,../data/NistFormatted/s0377_04.png,s0377_04.png,W,M,4
1770,../data/NistFormatted/f1771_01.png,f1771_01.png,A,M,0
1740,../data/NistFormatted/f1741_06.png,f1741_06.png,L,M,1
1601,../data/NistFormatted/f1602_07.png,f1602_07.png,L,M,1
2176,../data/NistFormatted/s0177_02.png,s0177_02.png,T,F,3
3874,../data/NistFormatted/s1875_08.png,s1875_08.png,W,M,4
1124,../data/NistFormatted/f1125_01.png,f1125_01.png,R,F,2
2698,../data/NistFormatted/s0699_10.png,s0699_10.png,L,M,1
2571,../data/NistFormatted/s0572_06.png,s0572_06.png,W,M,4
1837,../data/NistFormatted/f1838_07.png,f1838_07.png,A,F,0
2904,../data/NistFormatted/s0905_03.png,s0905_03.png,T,M,3
78,../data/NistFormatted/f0079_05.png,f0079_05.png,A,M,0
2191,../data/NistFormatted/s0192_07.png,s0192_07.png,T,M,3
3315,../data/NistFormatted/s1316_09.png,s1316_09.png,L,M,1
1295,../data/NistFormatted/f1296_07.png,f1296_07.png,A,F,0
1636,../data/NistFormatted/f1637_06.png,f1637_06.png,W,M,4
1062,../data/NistFormatted/f1063_09.png,f1063_09.png,L,M,1
2167,../data/NistFormatted/s0168_02.png,s0168_02.png,A,F,0
994,../data/NistFormatted/f0995_01.png,f0995_01.png,R,M,2
1609,../data/NistFormatted/f1610_09.png,f1610_09.png,L,M,1
566,../data/NistFormatted/f0567_06.png,f0567_06.png,A,M,0
3987,../data/NistFormatted/s1988_05.png,s1988_05.png,R,M,2
1139,../data/NistFormatted/f1140_06.png,f1140_06.png,A,F,0
426,../data/NistFormatted/f0427_06.png,f0427_06.png,A,M,0
423,../data/NistFormatted/f0424_03.png,f0424_03.png,T,M,3
689,../data/NistFormatted/f0690_07.png,f0690_07.png,L,F,1
724,../data/NistFormatted/f0725_09.png,f0725_09.png,L,F,1
3421,../data/NistFormatted/s1422_06.png,s1422_06.png,W,M,4
2738,../data/NistFormatted/s0739_05.png,s0739_05.png,T,M,3
747,../data/NistFormatted/f0748_10.png,f0748_10.png,W,M,4
207,../data/NistFormatted/f0208_03.png,f0208_03.png,T,F,3
383,../data/NistFormatted/f0384_09.png,f0384_09.png,L,M,1
664,../data/NistFormatted/f0665_07.png,f0665_07.png,W,M,4
2526,../data/NistFormatted/s0527_09.png,s0527_09.png,A,M,0
1260,../data/NistFormatted/f1261_07.png,f1261_07.png,T,M,3
3919,../data/NistFormatted/s1920_06.png,s1920_06.png,A,M,0
3398,../data/NistFormatted/s1399_06.png,s1399_06.png,T,M,3
3009,../data/NistFormatted/s1010_02.png,s1010_02.png,T,M,3
3187,../data/NistFormatted/s1188_06.png,s1188_06.png,W,M,4
2392,../data/NistFormatted/s0393_06.png,s0393_06.png,A,M,0
3751,../data/NistFormatted/s1752_04.png,s1752_04.png,R,M,2
1115,../data/NistFormatted/f1116_01.png,f1116_01.png,W,M,4
3822,../data/NistFormatted/s1823_01.png,s1823_01.png,R,F,2
3363,../data/NistFormatted/s1364_05.png,s1364_05.png,R,M,2
1847,../data/NistFormatted/f1848_01.png,f1848_01.png,W,M,4
1901,../data/NistFormatted/f1902_04.png,f1902_04.png,R,M,2
2689,../data/NistFormatted/s0690_07.png,s0690_07.png,L,F,1
1785,../data/NistFormatted/f1786_05.png,f1786_05.png,W,M,4
2231,../data/NistFormatted/s0232_09.png,s0232_09.png,L,M,1
3821,../data/NistFormatted/s1822_03.png,s1822_03.png,R,M,2
995,../data/NistFormatted/f0996_10.png,f0996_10.png,W,M,4
148,../data/NistFormatted/f0149_03.png,f0149_03.png,R,M,2
3136,../data/NistFormatted/s1137_06.png,s1137_06.png,W,M,4
3661,../data/NistFormatted/s1662_04.png,s1662_04.png,W,M,4
3966,../data/NistFormatted/s1967_08.png,s1967_08.png,T,F,3
3915,../data/NistFormatted/s1916_09.png,s1916_09.png,T,M,3
3688,../data/NistFormatted/s1689_08.png,s1689_08.png,T,F,3
